Star Name,Distance (pc),Image URL,Spectral Class,Center Pixel,L/L_o
Unukalhai,22.675736961451246,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Unukalhai&format=jpg,"('K', '2', 'III')",255,67.51190476190479
Unurgunite,343.6426116838488,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Unurgunite&format=jpg,"('K', '5', 'I')",255,39200.000000000015
Uruk,108.4728112898502,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Uruk&format=jpg,"('F', '8', 'V')",255,1.6800000000000024
Vega,7.678722260615834,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Vega&format=jpg,"('A', '0', 'V')",255,39.40000000000002
Veritate,75.9411000827758,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Veritate&format=jpg,"('G', '8', 'III')",255,44.00000000000003
Vindemiatrix,33.100526298368145,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Vindemiatrix&format=jpg,"('G', '8', 'III')",255,44.00000000000003
Wasat,18.59800778140646,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wasat&format=jpg,"('F', '2', 'V')",255,3.8900000000000015
Wazn,26.73082063619353,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wazn&format=jpg,"('K', '1', 'III')",255,58.00000000000003
Wezen,492.6108374384237,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wezen&format=jpg,"('F', '8', 'I')",250,29700.00000000003
Wurren,89.22198429693076,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wurren&format=jpg,"('B', '6', 'V')",255,97.52120305816788
Xamidimura,533.8458253256459,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Xamidimura&format=jpg,"('B', '1', 'V')",255,10131.339904729502
Xuange,30.685671325774425,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Xuange&format=jpg,"('A', '0', 'V')",255,39.40000000000002
Yed Posterior,32.77227203607571,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Yed Posterior&format=jpg,"('G', '9.5', 'III')",255,51.3861836088669
Yed Prior,52.465897166841565,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Yed Prior&format=jpg,"('M', '0.5', 'III')",255,302.1892248376626
Yildun,55.92778604266172,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Yildun&format=jpg,"('A', '1', 'V')",255,30.30000000000001
Zaurak,58.8179936006023,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zaurak&format=jpg,"('M', '0', 'III')",255,256.00432900432907
Zavijava,11.00176578340824,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zavijava&format=jpg,"('F', '9', 'V')",255,1.1936696742331518
Zhang,76.18293045260279,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zhang&format=jpg,"('G', '7', 'III')",255,40.426122002654566
Zibal,36.50301149844862,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zibal&format=jpg,"('A', '4', 'V')",255,15.118020162782969
Zubenelhakrabi,50.025012506253134,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zubenelhakrabi&format=jpg,"('G', '8.5', 'III')",255,46.156500487486184
Zubeneschamali,56.75368898978434,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zubeneschamali&format=jpg,"('B', '8', 'V')",255,383.6866859166621
