Star Name,Distance (pc),Image URL,Spectral Class,Center Pixel,L/L_o,Average Color
Rigil Kentaurus,1.3458950201884252,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rigil Kentaurus&format=jpg,"('G', '2', 'V')",241,1.0700000000000005,"[0.45026561678547367, 0.508171318831874, 0.5687656005105398]"
Rosaliadecastro,73.37887715642175,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rosaliadecastro&format=jpg,"('G', '3', 'V')",255,0.9776044316917158,"[0.2915497163332338, 0.378079028565741, 0.4540930957831525]"
Rukbat,55.74136008918617,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rukbat&format=jpg,"('B', '8', 'V')",255,383.6866859166621,"[0.19798802608444058, 0.38507184700751684, 0.5600894470937309]"
Sadachbia,38.677088852876224,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sadachbia&format=jpg,"('A', '0', 'V')",255,39.40000000000002,"[0.22497812254760818, 0.33913562891324106, 0.4456015311393777]"
Sadalbari,34.56141563558443,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sadalbari&format=jpg,"('G', '8', 'III')",255,44.00000000000003,"[0.4089795689034974, 0.36136449970257833, 0.3091301729687078]"
Sadalmelik,160.51364365971108,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sadalmelik&format=jpg,"('G', '2', 'I')",255,30800.00000000001,"[0.44252355130166243, 0.397589227548764, 0.3429690828132844]"
Sadalsuud,164.74464579901152,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sadalsuud&format=jpg,"('G', '0', 'I')",255,30300.000000000025,"[0.422029175733711, 0.3766781228051996, 0.3176697983949892]"
Sadr,561.7977528089888,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sadr&format=jpg,"('F', '8', 'I')",255,29700.00000000003,"[0.27598196153761645, 0.23836249242773788, 0.2045258586866794]"
Sagarmatha,49.60563520015874,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sagarmatha&format=jpg,"('G', '8', 'V')",254,0.656,"[0.20856870909661257, 0.19983885730492065, 0.1895643990666615]"
Saiph,198.4126984126984,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Saiph&format=jpg,"('B', '0.5', 'I')",250,330222.96770265664,"[0.3682390216567553, 0.3959510532149408, 0.4163826578094413]"
Salm,48.27536266866205,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Salm&format=jpg,"('A', '5', 'V')",255,12.300000000000004,"[0.1820868198290313, 0.28169160250123465, 0.37277577224575537]"
Samaya,92.92903009971285,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Samaya&format=jpg,"('F', '7', 'V')",255,2.004294053099004,"[0.18171541840780026, 0.19113361191471123, 0.2016714882674381]"
Sargas,92.08103130755065,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sargas&format=jpg,"('F', '1', 'III')",253,25.53829305534628,"[0.25491064387077655, 0.2649577715217069, 0.2749733532805338]"
Sceptrum,34.62975596410972,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sceptrum&format=jpg,"('K', '2', 'III')",255,67.51190476190479,"[0.3744335075194589, 0.37227129627476446, 0.3726847806949063]"
Schedar,69.97900629811058,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Schedar&format=jpg,"('K', '0', 'III')",255,50.00000000000002,"[0.42206744351291475, 0.3799358216034884, 0.33936551206511945]"
Secunda Hyadum,49.23876863687393,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Secunda Hyadum&format=jpg,"('G', '9.5', 'III')",255,51.3861836088669,"[0.2933189117231051, 0.3032363688049477, 0.3102717572177386]"
Segin,142.7816725445122,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Segin&format=jpg,"('B', '3', 'V')",255,1447.5604552522673,"[0.2281676065226228, 0.32961994785315335, 0.42519622440661065]"
Sharjah,14.575134819997084,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sharjah&format=jpg,"('M', '3', 'V')",255,0.0202106643356643,"[0.1384779992991667, 0.30666080982779903, 0.4797503303239586]"
Sheliak,294.9852507374631,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sheliak&format=jpg,"('B', '8.5', 'I')",255,43586.59518455819,"[0.18833906508725, 0.2779068983344197, 0.36535435725685]"
Sheratan,17.985611510791365,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sheratan&format=jpg,"('A', '4', 'V')",255,15.118020162782967,"[0.2905204798754472, 0.364477499396494, 0.4408436607455266]"
Sika,59.96426130026504,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sika&format=jpg,"('G', '1', 'V')",255,1.1613427585400125,"[0.14213604360663185, 0.13912483912483914, 0.13447270800211977]"
Sirius,2.637061258933045,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sirius&format=jpg,"('A', '0', 'V')",236,39.40000000000002,"[0.4491343107732987, 0.5681136940617444, 0.6914207969842124]"
Situla,67.95832795329903,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Situla&format=jpg,"('K', '1.5', 'III')",255,62.54101562500003,"[0.3305386695592567, 0.28437413843754944, 0.22123191189652966]"
Skat,43.20568932517034,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Skat&format=jpg,"('A', '3', 'V')",255,18.72772093507272,"[0.2531352452255187, 0.35756973127326497, 0.45736756382222465]"
Spica,76.5696784073507,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Spica&format=jpg,"('B', '1', 'V')",230,10131.339904729502,"[0.3092868544248878, 0.4140361986677347, 0.521242603761592]"
Sterrennacht,274.2806988672207,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sterrennacht&format=jpg,"('F', '8', 'V')",255,1.6800000000000024,"[0.10961960331999006, 0.12351471153628696, 0.13708076079336]"
Subra,39.95205753096285,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Subra&format=jpg,"('F', '8', 'III')",255,42.45882963270786,"[0.3401643623015827, 0.39514494335129097, 0.44890333663895815]"
Suhail,166.94490818030047,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Suhail&format=jpg,"('K', '4', 'I')",253,37500.00000000002,"[0.43310870887734565, 0.30981966229755087, 0.17591299772964802]"
Sulafat,190.11406844106463,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Sulafat&format=jpg,"('B', '9', 'III')",255,174.47810199244122,"[0.2804907458837439, 0.30989170245100384, 0.3422933742350892]"
Syrma,22.237046920169004,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Syrma&format=jpg,"('F', '7', 'III')",255,30.70131131886397,"[0.336362792894617, 0.33781102920089745, 0.3441308614067939]"
Tabit,8.06842020332419,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tabit&format=jpg,"('F', '6', 'V')",255,2.2729090902573703,"[0.3893171655886734, 0.3902487930927993, 0.3899893852493748]"
Taiyangshou,60.83391125549026,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Taiyangshou&format=jpg,"('K', '0.5', 'III')",255,53.83398437500003,"[0.39154100888634313, 0.31328792262423794, 0.21762699249519318]"
Tangra,255.82644733812583,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tangra&format=jpg,"('G', '3', 'V')",233,0.9776044316917158,"[0.25382240887889884, 0.24142984375300028, 0.2146948445565106]"
Tania Australis,56.18387859787512,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tania Australis&format=jpg,"('M', '0', 'III')",255,256.00432900432907,"[0.43402581618069075, 0.2989491466505612, 0.1555603071532803]"
Tapecue,32.516941326431066,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tapecue&format=jpg,"('G', '9', 'V')",255,0.6792207941502474,"[0.21638383404935474, 0.16971221095105274, 0.12476336365405438]"
Tarf,98.98441985231524,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tarf&format=jpg,"('K', '4', 'III')",255,93.00000000000004,"[0.3748336053648938, 0.3162852232935712, 0.24708231171701048]"
Tegmine,25.08151492350138,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tegmine&format=jpg,"('F', '8', 'V')",255,1.6800000000000024,"[0.2692983623174633, 0.28675548797871325, 0.30768107954005514]"
Tejat,71.02272727272727,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tejat&format=jpg,"('M', '3', 'III')",255,642.9134199134204,"[0.3316696641944618, 0.2614319006194525, 0.1880931931666257]"
Theemin,64.72450016504747,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Theemin&format=jpg,"('G', '8', 'III')",255,44.00000000000003,"[0.39940742932402973, 0.3219228548592234, 0.23416630196037336]"
Thuban,79.90028444501263,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Thuban&format=jpg,"('A', '0', 'III')",255,169.00000000000017,"[0.21665913881361037, 0.36111576066741063, 0.49089041217209556]"
Tiaki,54.25935973955508,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tiaki&format=jpg,"('M', '4.5', 'III')",247,960.5718005952392,"[0.45088157611585405, 0.3112865481839175, 0.17219669796162965]"
Tianyi,236.72561134389127,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tianyi&format=jpg,"('K', '5', 'III')",255,110.00000000000004,"[0.2740698902993697, 0.24789420674088408, 0.21707288718520096]"
Timir,70.39328729612343,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Timir&format=jpg,"('K', '0', 'III')",255,50.00000000000002,"[0.15469275331829532, 0.14489039009205906, 0.13063194679819076]"
Titawin,13.478178828476697,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Titawin&format=jpg,"('F', '9', 'V')",255,1.1936696742331518,"[0.32509486599764653, 0.34276241852101597, 0.35892500628032736]"
Toliman,1.3458950201884252,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Toliman&format=jpg,"('K', '1', 'V')",241,0.4610000000000005,"[0.45071723353512244, 0.5085299228481119, 0.5693211036402163]"
Tonatiuh,100.7252215954875,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tonatiuh&format=jpg,"('G', '8.5', 'III')",255,46.15650048748618,"[0.2172079107815252, 0.22132602559328166, 0.23922450161824524]"
Torcular,79.81100753415912,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Torcular&format=jpg,"('G', '8', 'III')",255,44.00000000000003,"[0.3591040784488522, 0.32979456993405787, 0.29323667064329634]"
Tupa,38.82183495285088,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tupa&format=jpg,"('F', '8', 'V')",222,1.6800000000000024,"[0.22504223273135712, 0.11770701202407231, 0.058484290941026446]"
Tupi,33.48591749739647,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Tupi&format=jpg,"('F', '9.5', 'V')",255,0.8465345718668811,"[0.14194279630878798, 0.11914712994956934, 0.10001147194192445]"
Ukdah,80.71025020177562,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Ukdah&format=jpg,"('K', '2.5', 'III')",255,72.9757254464286,"[0.4104484298419955, 0.3345758746778296, 0.24591012634328416]"
Uklun,39.442908362291,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Uklun&format=jpg,"('G', '6', 'V')",255,0.7296396063377997,"[0.12250670921882933, 0.11973211479412973, 0.11965958269867749]"
Unukalhai,22.675736961451246,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Unukalhai&format=jpg,"('K', '2', 'III')",255,67.51190476190479,"[0.4445796238048974, 0.3481700799027939, 0.2504171163388439]"
Unurgunite,343.6426116838488,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Unurgunite&format=jpg,"('K', '5', 'I')",255,39200.000000000015,"[0.33637530208887695, 0.27979362347688463, 0.20312559755426082]"
Uruk,108.4728112898502,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Uruk&format=jpg,"('F', '8', 'V')",255,1.6800000000000024,"[0.09312543677987317, 0.09908569546448633, 0.1075387672802704]"
Vega,7.678722260615834,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Vega&format=jpg,"('A', '0', 'V')",255,39.40000000000002,"[0.46592273097441644, 0.5151092072202291, 0.5681869811814428]"
Veritate,75.9411000827758,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Veritate&format=jpg,"('G', '8', 'III')",255,44.00000000000003,"[0.20519136651320904, 0.23650469625922096, 0.2761613952971925]"
Vindemiatrix,33.100526298368145,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Vindemiatrix&format=jpg,"('G', '8', 'III')",255,44.00000000000003,"[0.4062073505899073, 0.3474610124739183, 0.28951696222990886]"
Wasat,18.59800778140646,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wasat&format=jpg,"('F', '2', 'V')",255,3.8900000000000015,"[0.28084042218021427, 0.34071801215760406, 0.4005402349975907]"
Wazn,26.73082063619353,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wazn&format=jpg,"('K', '1', 'III')",255,58.00000000000003,"[0.3881557109247314, 0.29563447423672123, 0.19559571105130505]"
Wezen,492.6108374384237,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wezen&format=jpg,"('F', '8', 'I')",250,29700.00000000003,"[0.3947904423424936, 0.34233845139705105, 0.2866613185077393]"
Wurren,89.22198429693076,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Wurren&format=jpg,"('B', '6', 'V')",255,97.52120305816788,"[0.2988374197271825, 0.38470206740715746, 0.4586269129752175]"
Xamidimura,533.8458253256459,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Xamidimura&format=jpg,"('B', '1', 'V')",255,10131.339904729502,"[0.21535367761161658, 0.2926630332205688, 0.3722670054405605]"
Xuange,30.685671325774425,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Xuange&format=jpg,"('A', '0', 'V')",255,39.40000000000002,"[0.2626557518107935, 0.3288895961149714, 0.3897211761169752]"
Yed Posterior,32.77227203607571,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Yed Posterior&format=jpg,"('G', '9.5', 'III')",255,51.3861836088669,"[0.4263896223968307, 0.3721786596894943, 0.30769437512514425]"
Yed Prior,52.465897166841565,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Yed Prior&format=jpg,"('M', '0.5', 'III')",255,302.1892248376626,"[0.41898587624032924, 0.307238005941666, 0.1775095595897643]"
Yildun,55.92778604266172,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Yildun&format=jpg,"('A', '1', 'V')",255,30.30000000000001,"[0.18872586259117474, 0.295737516075055, 0.394838703270622]"
Zaurak,58.8179936006023,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zaurak&format=jpg,"('M', '0', 'III')",255,256.00432900432907,"[0.4190956321853732, 0.3489573607220666, 0.26507543480038964]"
Zavijava,11.00176578340824,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zavijava&format=jpg,"('F', '9', 'V')",255,1.1936696742331518,"[0.39950074485646414, 0.3782289096336686, 0.33744988755255695]"
Zhang,76.18293045260279,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zhang&format=jpg,"('G', '7', 'III')",255,40.426122002654566,"[0.4033222833279631, 0.3809834322736615, 0.3410632398907014]"
Zibal,36.50301149844862,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zibal&format=jpg,"('A', '4', 'V')",255,15.118020162782967,"[0.24679645392315078, 0.29872981468004095, 0.3498800219388455]"
Zubenelhakrabi,50.025012506253134,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zubenelhakrabi&format=jpg,"('G', '8.5', 'III')",255,46.15650048748618,"[0.40048905343022995, 0.34168661906218467, 0.25886958692388556]"
Zubeneschamali,56.75368898978434,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Zubeneschamali&format=jpg,"('B', '8', 'V')",255,383.6866859166621,"[0.2506640300471481, 0.3508702375455587, 0.452823447218858]"
